# test_id(0) nb_it(1) time(2) mean_time(3) std_time(4) min_time(5) max_time(6) nb_diffusion_it(7) diffusion_time(8) mean_diffusion_time(9) std_diffusion_time(10) min_diffusion_time(11) max_diffusion_time(12) nb_extension_it(13) extension_time(14) mean_extension_time(15) std_extension_time(16) min_extension_time(17) max_extension_time(18) nb_nodes(19) path_lenth(20) nb_path_config(21) optim_time(22) optim_path_length(23) nb_optim_path_config(24)
485 13 0.788115 0.0606242 0.0890224 0.005809 0.270958 13 0.404263 0.0310972 0.0419929 0.00387 0.155907 13 0.20206 0.0155431 0.0209923 0.001932 0.077939 4 3.41249 4 1.11926 3.0224 3
486 2 0.399308 0.199654 0.081368 0.118286 0.281022 2 0.159442 0.079721 0.014125 0.065596 0.093846 2 0.079694 0.039847 0.007062 0.032785 0.046909 4 3.39021 4 1.09553 3.007 3
487 5 0.530497 0.106099 0.0797748 0.017017 0.225081 5 0.253509 0.0507018 0.033404 0.011342 0.096545 5 0.126709 0.0253418 0.0166974 0.005668 0.048259 4 3.43424 4 0.920782 3.05987 3
488 39 1.31728 0.0337765 0.0512137 0.0056 0.223547 39 0.755962 0.0193836 0.0250799 0.003731 0.116495 39 0.377827 0.00968787 0.0125369 0.001863 0.058234 6 3.96325 6 0.97553 3.03949 4
489 19 1.61924 0.0852229 0.106272 0.005646 0.350291 19 0.835399 0.0439684 0.0506695 0.003761 0.156469 19 0.417578 0.0219778 0.0253304 0.001878 0.078221 5 3.39769 5 1.39475 2.95429 4
490 10 0.649816 0.0649816 0.0867055 0.005716 0.299744 10 0.345023 0.0345023 0.0380641 0.003808 0.129396 10 0.17245 0.017245 0.0190277 0.001901 0.064684 4 3.57075 4 1.60357 2.97008 3
491 9 0.795702 0.0884113 0.0947172 0.008965 0.288276 9 0.375156 0.041684 0.0393963 0.005974 0.114684 9 0.187509 0.0208343 0.0196935 0.002984 0.057328 5 3.07733 5 1.40336 2.97607 4
492 36 2.17945 0.0605403 0.0911367 0.00624 0.395133 36 1.14716 0.0318655 0.0460096 0.004155 0.256803 36 0.573342 0.0159262 0.0230016 0.002072 0.128386 6 3.24814 6 1.35106 3.04178 4
493 10 0.646478 0.0646478 0.0828623 0.006152 0.280007 10 0.291365 0.0291365 0.0285273 0.004099 0.093412 10 0.145621 0.0145621 0.0142593 0.002047 0.046692 4 3.46833 4 1.83741 3.06023 3
494 6 0.391927 0.0653212 0.0906211 0.005711 0.258675 6 0.159911 0.0266518 0.0290562 0.003805 0.084281 6 0.079917 0.0133195 0.0145236 0.0019 0.042127 4 3.42401 4 0.984 3.00511 3
495 13 0.866634 0.0666642 0.0913971 0.006217 0.344702 13 0.485446 0.037342 0.0426829 0.004142 0.153614 13 0.242652 0.0186655 0.0213373 0.002068 0.076793 4 3.5544 4 0.977695 3.05001 3
496 7 0.463214 0.0661734 0.0776114 0.006292 0.236574 7 0.267593 0.0382276 0.0418309 0.004191 0.129898 7 0.133751 0.0191073 0.0209114 0.002091 0.064935 4 3.63804 4 0.915642 2.97234 3
497 4 0.30749 0.0768725 0.056713 0.006837 0.145643 4 0.145985 0.0364963 0.0234834 0.004555 0.065408 4 0.07296 0.01824 0.0117372 0.002274 0.032691 4 3.30006 4 0.593498 3.01293 3
498 10 0.774739 0.0774739 0.0909859 0.018567 0.326446 10 0.346748 0.0346748 0.026229 0.012375 0.081657 10 0.173305 0.0173305 0.0131104 0.006185 0.040816 5 3.47359 5 0.739759 3.01278 3
499 5 0.25198 0.050396 0.0418143 0.007534 0.113487 5 0.126902 0.0253804 0.0203602 0.00502 0.062902 5 0.063415 0.012683 0.0101761 0.002507 0.031438 4 3.40495 4 0.907515 3.03854 3
500 7 0.4337 0.0619571 0.0617942 0.008076 0.160256 7 0.236675 0.0338107 0.0358373 0.005381 0.092142 7 0.118286 0.016898 0.0179139 0.002688 0.046058 4 3.38457 4 1.19901 3.01407 3
# failure ratio: 0
